uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5130:1000,MK789997.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:14120:1000,MF440247.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15860:1000,LR594951.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:1170:1010,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:5330:1010,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:8930:1010,MN383091.1,100.000,150,0,0,1,150,331,480,5.20e-71,278
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:11160:1010,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:14610:1010,CP003703.1,97.351,151,4,0,1,151,51139,51289,6.83e-65,257
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:9700:1020,NC_044477.1,99.315,146,1,0,1,146,100520,100665,3.98e-67,265
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:9700:1020,NC_044477.1,99.315,146,1,0,1,146,136691,136546,3.98e-67,265
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:11160:1020,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Lactobacillus delbrueckii subsp. bulgaricus,FS10000603:2:BPC29607-1927:1:1101:12030:1020,MN368570.1,98.013,151,2,1,1,150,305,455,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:12810:1020,LR594957.1,100.000,151,0,0,1,151,1,151,1.46e-71,279
Streptococcus thermophilus,FS10000603:2:BPC29607-1927:1:1101:15750:1020,MN368258.1,99.329,149,1,0,1,149,340,488,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15930:1020,LR595494.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
uncultured Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:1880:1030,MN383098.1,98.667,150,2,0,1,150,271,420,1.13e-67,267
Acinetobacter bouvetii,FS10000603:2:BPC29607-1927:1:1101:2050:1030,MN208160.1,98.000,150,3,0,1,150,299,448,5.24e-66,261
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:3990:1030,MK465376.1,98.667,150,2,0,1,150,273,422,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4750:1030,MK789866.1,98.013,151,3,0,1,151,282,432,1.47e-66,263
Streptococcus thermophilus,FS10000603:2:BPC29607-1927:1:1101:9330:1030,MN368258.1,98.658,149,2,0,1,149,340,488,4.02e-67,265
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:10940:1030,LR595600.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Philantomba maxwellii,FS10000603:2:BPC29607-1927:1:1101:11930:1030,JN632685.1,88.667,150,15,2,1,149,223,371,4.23e-42,182
Pseudomonas poae,FS10000603:2:BPC29607-1927:1:1101:1410:1040,MN307370.1,98.675,151,2,0,1,151,285,435,3.16e-68,268
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:5080:1040,MN383091.1,98.667,150,2,0,1,150,331,480,1.13e-67,267
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:11390:1040,MK588844.1,98.675,151,2,0,1,151,11,161,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2840:1050,MK789997.1,100.000,150,0,0,1,150,311,460,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4290:1050,LR595320.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:1110:1060,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Arundinaria humbertii,FS10000603:2:BPC29607-1927:1:1101:2300:1060,NC_044488.1,98.658,149,1,1,1,148,95492,95640,1.43e-66,263
Arundinaria humbertii,FS10000603:2:BPC29607-1927:1:1101:2300:1060,NC_044488.1,98.658,149,1,1,1,148,128044,127896,1.43e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:7660:1060,MF440247.1,99.333,150,0,1,1,149,1,150,8.63e-69,270
Haemophilus haemolyticus,FS10000603:2:BPC29607-1927:1:1101:11630:1060,KC332158.1,98.667,150,2,0,1,150,247,396,1.13e-67,267
Chryseobacterium haifense,FS10000603:2:BPC29607-1927:1:1101:14160:1060,JX122183.1,98.675,151,2,0,1,151,225,375,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15330:1060,LR594890.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:9580:1070,MF439394.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:10050:1070,MK608707.1,100.000,140,0,0,12,151,176,315,1.90e-65,259
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:5380:1080,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:3290:1090,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:3950:1090,MN383091.1,100.000,150,0,0,1,150,331,480,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:11010:1090,LR594890.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:11620:1090,LR594974.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15690:1090,LR595680.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
Acinetobacter guillouiae,FS10000603:2:BPC29607-1927:1:1101:8200:1100,MK828170.1,98.667,150,2,0,1,150,287,436,1.13e-67,267
uncultured Chryseobacterium sp.,FS10000603:2:BPC29607-1927:1:1101:8550:1100,MN383094.1,99.338,151,1,0,1,151,252,402,6.79e-70,274
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:3570:1110,MG948624.1,96.711,152,4,1,1,151,279,430,3.18e-63,252
