Bacillus sp. NSi03,FS10000603:2:BPC29607-1927:1:1101:6440:1000,AB811358.1,98.667,150,2,0,1,150,9,158,1.13e-67,267
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:7330:1000,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Betaproteobacteria bacterium,FS10000603:2:BPC29607-1927:1:1101:10200:1000,LC471529.1,98.013,151,3,0,1,151,275,425,1.47e-66,263
Lactobacillus helveticus,FS10000603:2:BPC29607-1927:1:1101:5950:1010,MN368268.1,100.000,149,0,0,1,149,307,455,1.85e-70,276
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:6320:1010,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:11600:1010,MN383050.1,99.333,150,1,0,1,150,256,405,2.42e-69,272
Streptococcus mitis,FS10000603:2:BPC29607-1927:1:1101:15970:1010,GU411428.1,98.013,151,3,0,1,151,319,469,1.47e-66,263
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:4520:1020,CP003703.1,97.987,149,3,0,3,151,51142,51290,1.90e-65,259
bacterium,FS10000603:2:BPC29607-1927:1:1101:2900:1030,MH151243.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:12930:1030,LR594975.1,98.013,151,3,0,1,151,1,151,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:7260:1040,CP022905.1,98.675,151,2,0,1,151,1115134,1115284,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:7260:1040,CP022905.1,98.013,151,3,0,1,151,510944,511094,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:7260:1040,CP022905.1,98.013,151,3,0,1,151,555114,555264,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:7260:1040,CP022905.1,98.013,151,3,0,1,151,939257,939407,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:7260:1040,CP022905.1,98.013,151,3,0,1,151,2321564,2321414,1.47e-66,263
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:7280:1040,CP003703.1,98.675,151,2,0,1,151,51139,51289,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8780:1040,LR595459.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:12930:1040,MN383050.1,98.675,151,2,0,1,151,256,406,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:1750:1050,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Corynebacterium accolens,FS10000603:2:BPC29607-1927:1:1101:10680:1050,MK465378.1,98.013,151,3,0,1,151,289,439,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:10030:1060,LR594951.1,100.000,151,0,0,1,151,1,151,1.46e-71,279
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:2280:1070,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:13260:1070,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2530:1080,LT623194.1,98.667,150,2,0,1,150,3,152,1.13e-67,267
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:4080:1080,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:8080:1080,MK335904.1,97.351,151,4,0,1,151,9,159,6.83e-65,257
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:8700:1080,CP003703.1,99.338,151,1,0,1,151,51139,51289,6.79e-70,274
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:14740:1080,MK588844.1,98.675,151,2,0,1,151,11,161,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:15820:1080,CP003703.1,98.675,151,2,0,1,151,51139,51289,3.16e-68,268
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:3090:1100,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:6770:1100,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:7810:1100,MK465376.1,99.338,151,1,0,1,151,273,423,6.79e-70,274
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:11140:1100,MK465376.1,99.333,150,1,0,1,150,273,422,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:1540:1120,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:2490:1120,CP003703.1,99.338,151,1,0,1,151,51139,51289,6.79e-70,274
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:4550:1120,MG948624.1,96.053,152,5,1,1,151,279,430,1.48e-61,246
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:5590:1120,FN392886.1,97.315,149,4,0,1,149,13,161,8.84e-64,254
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:7580:1120,CP003703.1,98.675,151,2,0,1,151,51139,51289,3.16e-68,268
Streptococcus pneumoniae,FS10000603:2:BPC29607-1927:1:1101:5500:1130,LR536833.1,99.329,149,1,0,1,149,87047,87195,8.63e-69,270
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:15230:1130,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3320:1140,LR594862.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4140:1140,MK647444.1,98.649,148,2,0,1,148,304,451,1.43e-66,263
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:5780:1140,MN383050.1,99.338,151,1,0,1,151,256,406,6.79e-70,274
Corynebacterium accolens,FS10000603:2:BPC29607-1927:1:1101:5180:1150,MK465378.1,99.338,151,1,0,1,151,289,439,6.79e-70,274
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:9290:1150,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:10040:1150,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:15660:1150,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Pseudomonas poae,FS10000603:2:BPC29607-1927:1:1101:7990:1160,MN307370.1,98.675,151,2,0,1,151,285,435,3.16e-68,268
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:4130:1170,MK465376.1,99.338,151,1,0,1,151,273,423,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5430:1170,LR594951.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:9230:1170,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:13330:1170,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:13920:1170,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4760:1180,MN383050.1,98.675,151,2,0,1,151,256,406,3.16e-68,268
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:6250:1180,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:8080:1180,MG948624.1,98.026,152,2,1,1,151,279,430,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8700:1180,MK647444.1,98.649,148,2,0,1,148,304,451,1.43e-66,263
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:8850:1180,CP003703.1,98.684,152,1,1,1,151,51139,51290,3.16e-68,268
Corynebacterium accolens,FS10000603:2:BPC29607-1927:1:1101:11710:1180,MK465378.1,98.639,147,2,0,1,147,289,435,5.10e-66,261
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:13320:1180,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:15150:1190,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:5400:1200,MK465376.1,98.013,151,3,0,1,151,273,423,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:6210:1200,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:12370:1200,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
uncultured Bacillus sp.,FS10000603:2:BPC29607-1927:1:1101:12900:1200,MF438521.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1260:1210,MH556569.1,97.973,148,3,0,1,148,286,433,6.66e-65,257
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:7120:1210,MN383135.1,97.297,148,4,0,1,148,280,427,3.10e-63,252
Ralstonia mannitolilytica,FS10000603:2:BPC29607-1927:1:1101:12670:1210,MK519151.1,98.013,151,3,0,1,151,285,435,1.47e-66,263
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:16010:1210,CP003703.1,99.338,151,1,0,1,151,51139,51289,6.79e-70,274
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:3320:1220,CP003703.1,98.675,151,2,0,1,151,51139,51289,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:9180:1220,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Corynebacterium accolens,FS10000603:2:BPC29607-1927:1:1101:13620:1220,MK465378.1,98.013,151,3,0,1,151,289,439,1.47e-66,263
Brucella sp.,FS10000603:2:BPC29607-1927:1:1101:2130:1230,MG846040.1,99.338,151,1,0,1,151,1,151,6.79e-70,274
Streptococcus sp. JS71,FS10000603:2:BPC29607-1927:1:1101:2880:1240,CP032620.1,98.658,149,2,0,1,149,70713,70565,4.02e-67,265
Streptococcus sp. JS71,FS10000603:2:BPC29607-1927:1:1101:2880:1240,CP032620.1,95.302,149,7,0,1,149,163788,163640,8.75e-59,237
Streptococcus sp. JS71,FS10000603:2:BPC29607-1927:1:1101:2880:1240,CP032620.1,95.302,149,7,0,1,149,436755,436607,8.75e-59,237
Streptococcus sp. JS71,FS10000603:2:BPC29607-1927:1:1101:2880:1240,CP032620.1,95.302,149,7,0,1,149,552007,551859,8.75e-59,237
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:4690:1240,MK465376.1,100.000,151,0,0,1,151,273,423,1.46e-71,279
Bacillus sp. NSi03,FS10000603:2:BPC29607-1927:1:1101:14150:1240,AB811358.1,98.667,150,2,0,1,150,9,158,1.13e-67,267
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:9470:1250,CP003703.1,96.689,151,4,1,1,151,51139,51288,1.14e-62,250
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:13120:1250,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:14090:1250,MK608707.1,100.000,141,0,0,11,151,176,316,5.28e-66,261
Lactobacillus helveticus,FS10000603:2:BPC29607-1927:1:1101:14210:1250,MN368268.1,98.675,151,2,0,1,151,307,457,3.16e-68,268
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:12300:1260,MK588844.1,98.667,150,2,0,1,150,11,160,1.13e-67,267
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:1850:1270,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:8170:1270,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Bacillus sp. RM117,FS10000603:2:BPC29607-1927:1:1101:10760:1270,DQ903961.1,100.000,151,0,0,1,151,1,151,1.46e-71,279
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:13990:1270,MG709211.1,98.667,150,2,0,1,150,317,466,1.13e-67,267
Veillonella massiliensis,FS10000603:2:BPC29607-1927:1:1101:3590:1280,LT714171.1,98.013,151,3,0,1,151,331,481,1.47e-66,263
Streptococcus sp. oral taxon 070,FS10000603:2:BPC29607-1927:1:1101:7400:1280,GU400014.1,98.658,149,1,1,1,149,319,466,1.44e-66,263
Ruminococcaceae bacterium,FS10000603:2:BPC29607-1927:1:1101:11180:1280,MH699355.1,99.333,150,1,0,1,150,334,483,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:2270:1290,MK335904.1,97.351,151,4,0,1,151,9,159,6.83e-65,257
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:4890:1290,CP003703.1,98.675,151,2,0,1,151,51139,51289,3.16e-68,268
Corynebacterium accolens,FS10000603:2:BPC29607-1927:1:1101:5470:1290,MK465378.1,98.675,151,2,0,1,151,289,439,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8950:1290,MK647444.1,99.324,148,1,0,1,148,304,451,3.08e-68,268
Lactobacillus iners,FS10000603:2:BPC29607-1927:1:1101:10020:1290,LC483559.1,98.675,151,2,0,1,151,350,500,3.16e-68,268
uncultured Bacillus sp.,FS10000603:2:BPC29607-1927:1:1101:12820:1290,MF438521.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15730:1290,LR594974.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:2910:1300,MK465376.1,98.675,151,2,0,1,151,273,423,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3270:1300,LR594987.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
