uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:3900:1000,MN383050.1,100.000,150,0,0,1,150,256,405,5.20e-71,278
Staphylococcus haemolyticus,FS10000603:2:BPC29607-1927:1:1101:6620:1000,KC329826.1,99.338,151,1,0,1,151,341,491,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:9260:1000,MF439321.1,98.000,150,3,0,1,150,1,150,5.24e-66,261
Staphylococcus sp. CS1,FS10000603:2:BPC29607-1927:1:1101:2400:1010,AB666303.1,98.675,151,0,2,1,150,8,157,1.13e-67,267
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:2720:1010,CP012119.2,99.338,151,1,0,1,151,1332808,1332658,6.79e-70,274
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:2720:1010,CP012119.2,98.675,151,2,0,1,151,1111353,1111203,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:2720:1010,CP012119.2,98.675,151,2,0,1,151,1449116,1448966,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:2720:1010,CP012119.2,98.675,151,2,0,1,151,2534050,2534200,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:2720:1010,CP012119.2,98.675,151,2,0,1,151,2583541,2583691,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:2720:1010,CP012119.2,98.013,151,3,0,1,151,2578329,2578479,1.47e-66,263
uncultured Acidobacteria bacterium,FS10000603:2:BPC29607-1927:1:1101:4340:1010,MF439176.1,97.945,146,3,0,1,146,1,146,8.84e-64,254
Stenotrophobacter terrae,FS10000603:2:BPC29607-1927:1:1101:5670:1010,NR_146023.1,99.338,151,1,0,1,151,336,486,6.79e-70,274
Burkholderia sp. Era35,FS10000603:2:BPC29607-1927:1:1101:11700:1010,JQ977167.1,98.649,148,2,0,1,148,297,444,1.43e-66,263
